A.GCA,A.GCC,A.GCG,C.TGC,D.GAC,E.GAA,F.TTC,G.GGA,G.GGC,G.GGG,H.CAC,I.ATA,I.ATC,K.AAA,L.CTA,L.CTC,L.CTG,L.CTT,L.TTA,N.AAC,P.CCA,P.CCC,P.CCG,Q.CAA,R.AGA,R.AGG,R.CGA,R.CGC,R.CGG,S.TCA,S.TCC,S.TCG,T.ACA,T.ACC,T.ACG,V.GTA,V.GTC,V.GTG,Y.TAC,Z.AGT,
-0.819696,-1.12776,-1.07832,-1.14668,-1.53659,1.08277,0.132436,0.296421,-1.46528,-0.433658,-1.34976,0.511521,-1.05026,1.00848,0.660405,-0.129019,-1.34777,0.634683,2.31291,-1.82028,-0.617596,-1.1581,-1.23519,1.40019,-0.888814,-1.21498,0.667138,-0.963164,-0.88334,0.567215,-0.594403,-0.801213,-0.724,-1.2883,-1.31941,0.932467,-0.515469,-1.17864,-1.69956,-1.51669,
-0.783282,-1.14233,-1.06421,-1.14668,-1.56209,1.07954,0.15329,0.272317,-1.51212,-0.488329,-1.28532,0.452679,-1.01376,0.964388,0.638326,-0.141822,-1.36016,0.621977,2.32077,-1.84551,-0.621469,-1.14162,-1.26365,1.40082,-0.888814,-1.21498,0.667138,-0.963164,-0.88334,0.534508,-0.65128,-0.857804,-0.699597,-1.29932,-1.29264,0.937599,-0.532159,-1.14327,-1.62416,-1.43607,
-0.783282,-1.14233,-1.06421,-1.07076,-1.56209,1.0919,0.15329,0.272317,-1.51212,-0.488329,-1.28532,0.419049,-1.04482,0.977849,0.638326,-0.141822,-1.36016,0.621977,2.32077,-1.77395,-0.634717,-1.14631,-1.20789,1.42224,-0.887488,-1.19611,0.657882,-0.927075,-0.848004,0.528885,-0.673328,-0.831025,-0.649046,-1.27089,-1.27679,0.933687,-0.56437,-1.12494,-1.62416,-1.53492,
-0.783282,-1.14233,-1.06421,-1.14431,-1.55749,1.10387,0.15329,0.269019,-1.47496,-0.469748,-1.3035,0.39561,-1.06981,0.976429,0.633129,-0.153447,-1.34633,0.592536,2.34562,-1.78134,-0.613851,-1.10644,-1.24256,1.41036,-0.887488,-1.19611,0.657882,-0.927075,-0.848004,0.500286,-0.699042,-0.845877,-0.63888,-1.26193,-1.30442,0.939312,-0.603111,-1.16324,-1.6247,-1.53381,
-0.783282,-1.14233,-1.06421,-1.12654,-1.56979,1.07076,0.125567,0.288254,-1.462,-0.467318,-1.31424,0.392892,-1.04237,0.987524,0.633129,-0.153447,-1.34633,0.592536,2.34562,-1.78134,-0.593538,-1.0954,-1.22667,1.38792,-0.866758,-1.19257,0.677429,-0.988701,-0.851195,0.500286,-0.699042,-0.845877,-0.657353,-1.28919,-1.28459,0.87744,-0.584207,-1.18225,-1.71613,-1.50763,
-0.787224,-1.14229,-1.01421,-1.17057,-1.4897,1.09332,0.125567,0.336527,-1.49077,-0.49204,-1.37029,0.433945,-1.09063,0.981219,0.633129,-0.153447,-1.34633,0.592536,2.34562,-1.81421,-0.541412,-1.08362,-1.16635,1.37167,-0.866758,-1.19257,0.677429,-0.988701,-0.851195,0.491,-0.677985,-0.831717,-0.692354,-1.31748,-1.32202,0.87744,-0.584207,-1.18225,-1.69565,-1.43823,
-0.798687,-1.1433,-1.0782,-1.18188,-1.49944,1.09779,0.142321,0.318311,-1.46772,-0.483662,-1.37979,0.437165,-1.0646,1.00334,0.613905,-0.130935,-1.34586,0.624769,2.26407,-1.90568,-0.542171,-1.07823,-1.25634,1.40691,-0.820405,-1.19884,0.673442,-0.985149,-0.836934,0.497426,-0.703348,-0.845886,-0.692354,-1.31748,-1.32202,0.887126,-0.547576,-1.17451,-1.63313,-1.39765,
-0.798687,-1.1433,-1.0782,-1.19744,-1.5269,1.10421,0.142321,0.324796,-1.50133,-0.485429,-1.34915,0.394931,-1.13901,1.01382,0.652303,-0.157429,-1.33011,0.67691,2.27931,-1.85908,-0.52026,-1.09678,-1.22404,1.42383,-0.820405,-1.19884,0.673442,-0.985149,-0.836934,0.504227,-0.67401,-0.858447,-0.682187,-1.33749,-1.34177,0.924743,-0.562893,-1.16179,-1.57903,-1.51427,
-0.798687,-1.1433,-1.0782,-1.14267,-1.51949,1.08008,0.181041,0.324796,-1.50133,-0.485429,-1.31153,0.419598,-1.13932,1.01382,0.652303,-0.157429,-1.33011,0.67691,2.27931,-1.92006,-0.51107,-1.10097,-1.2408,1.37028,-0.820461,-1.162,0.673221,-0.958547,-0.842805,0.504227,-0.67401,-0.858447,-0.682187,-1.33749,-1.34177,0.924743,-0.562893,-1.16179,-1.57167,-1.44418,
-0.766876,-1.0944,-1.05721,-1.06537,-1.53533,1.07687,0.156591,0.307025,-1.48975,-0.51279,-1.3313,0.377352,-1.0825,0.989008,0.681665,-0.14468,-1.3523,0.656065,2.28849,-1.88901,-0.480911,-1.0983,-1.22067,1.43179,-0.820461,-1.162,0.673221,-0.958547,-0.842805,0.51501,-0.694279,-0.856452,-0.700608,-1.32653,-1.34038,0.924743,-0.562893,-1.16179,-1.60098,-1.46571,
-0.766876,-1.0944,-1.05721,-1.07315,-1.49857,1.10106,0.171023,0.289448,-1.47428,-0.513379,-1.36922,0.418688,-1.04515,0.957024,0.681665,-0.14468,-1.3523,0.656065,2.28849,-1.84728,-0.532324,-1.10594,-1.24496,1.46025,-0.820461,-1.162,0.673221,-0.958547,-0.842805,0.497059,-0.687789,-0.844867,-0.705118,-1.31481,-1.36416,0.924743,-0.562893,-1.16179,-1.63334,-1.4319,
-0.766876,-1.0944,-1.05721,-1.13734,-1.51259,1.12606,0.159685,0.296649,-1.48026,-0.504934,-1.36871,0.405369,-1.07908,1.00641,0.678748,-0.193833,-1.3773,0.627165,2.26835,-1.83443,-0.543415,-1.09026,-1.2815,1.41271,-0.783249,-1.18076,0.676651,-0.953425,-0.867983,0.530693,-0.687314,-0.816882,-0.715276,-1.31266,-1.36234,0.924743,-0.562893,-1.16179,-1.59434,-1.4319,
-0.753916,-1.07257,-1.0355,-1.26671,-1.51259,1.11076,0.132208,0.331194,-1.4606,-0.467743,-1.33133,0.390452,-1.09581,1.01659,0.67344,-0.195607,-1.37701,0.655115,2.27096,-1.82734,-0.541728,-1.11715,-1.28042,1.42321,-0.755258,-1.18775,0.67487,-0.912642,-0.857852,0.571278,-0.689451,-0.81883,-0.697659,-1.31449,-1.35711,0.948594,-0.54934,-1.18944,-1.60093,-1.43264,
-0.739144,-1.07278,-1.02891,-1.16386,-1.51771,1.09183,0.171935,0.328248,-1.47779,-0.477291,-1.36984,0.397767,-1.05291,1.01659,0.663454,-0.18695,-1.38571,0.652322,2.25885,-1.78902,-0.538185,-1.10367,-1.2255,1.41958,-0.765519,-1.15739,0.673411,-0.934649,-0.879675,0.581442,-0.68087,-0.801428,-0.714371,-1.30284,-1.34139,0.949344,-0.533705,-1.17955,-1.63702,-1.50313,
-0.716201,-1.06939,-1.01412,-1.23301,-1.51771,1.09327,0.180153,0.30397,-1.45083,-0.46895,-1.39174,0.4358,-1.05579,0.957188,0.687358,-0.222451,-1.38774,0.656367,2.23261,-1.83763,-0.520418,-1.08137,-1.20668,1.41455,-0.747533,-1.12201,0.659158,-0.894025,-0.886474,0.581089,-0.712473,-0.826508,-0.701622,-1.30672,-1.34648,0.949344,-0.533705,-1.17955,-1.63702,-1.47061,
-0.707066,-1.10349,-1.06268,-1.23594,-1.52497,1.11087,0.187729,0.313572,-1.43361,-0.456236,-1.42488,0.441837,-1.05091,0.962448,0.694987,-0.204784,-1.4176,0.655934,2.21782,-1.78977,-0.534455,-1.06497,-1.18421,1.41455,-0.747533,-1.12201,0.659158,-0.894025,-0.886474,0.568006,-0.662884,-0.816751,-0.737128,-1.28401,-1.35008,0.903477,-0.579439,-1.21554,-1.63702,-1.55913,
-0.707066,-1.10349,-1.06268,-1.27465,-1.47317,1.08872,0.189061,0.318516,-1.42688,-0.44494,-1.37605,0.441837,-1.05091,1.00287,0.694493,-0.197947,-1.41156,0.654912,2.22559,-1.81411,-0.438356,-1.0966,-1.16612,1.44791,-0.702953,-1.12128,0.758757,-0.889161,-0.852807,0.564765,-0.665376,-0.817054,-0.755782,-1.30822,-1.33334,0.931216,-0.562407,-1.20079,-1.69137,-1.55913,
-0.72029,-1.1192,-1.0835,-1.16367,-1.46726,1.12831,0.194139,0.355079,-1.42562,-0.437066,-1.33701,0.441837,-1.05091,0.994008,0.708763,-0.187856,-1.39779,0.666913,2.23482,-1.81411,-0.489443,-1.0894,-1.20878,1.37817,-0.753589,-1.14512,0.700006,-0.871727,-0.874028,0.544715,-0.644078,-0.825567,-0.730633,-1.28191,-1.33633,0.931216,-0.562407,-1.20079,-1.63071,-1.59159,
-0.7702,-1.08116,-1.10306,-1.11554,-1.49418,1.07196,0.138261,0.34681,-1.43488,-0.457356,-1.35167,0.44517,-1.03914,0.962526,0.705729,-0.170134,-1.37067,0.645227,2.21998,-1.80062,-0.498185,-1.08855,-1.182,1.40064,-0.753589,-1.14512,0.700006,-0.871727,-0.874028,0.544624,-0.617787,-0.833768,-0.712847,-1.27107,-1.28747,0.954157,-0.578541,-1.22373,-1.64783,-1.48121,
-0.754618,-1.1046,-1.07319,-1.08856,-1.49418,1.10552,0.162776,0.349278,-1.45067,-0.454539,-1.42198,0.411303,-1.09755,0.967562,0.712816,-0.202189,-1.39167,0.665849,2.21653,-1.7931,-0.547719,-1.07227,-1.20161,1.43378,-0.757723,-1.13309,0.667028,-0.82635,-0.87944,0.556378,-0.631066,-0.847504,-0.730361,-1.28564,-1.30953,0.983279,-0.588727,-1.22682,-1.66332,-1.46179,
-0.747692,-1.09969,-1.05794,-0.990872,-1.5152,1.09434,0.148492,0.349278,-1.45067,-0.454539,-1.29121,0.401944,-1.08249,0.978887,0.712816,-0.202189,-1.39167,0.665849,2.21653,-1.7931,-0.546937,-1.10784,-1.204,1.44304,-0.757723,-1.13309,0.667028,-0.82635,-0.87944,0.542636,-0.617806,-0.847989,-0.741518,-1.29876,-1.32769,0.926461,-0.563764,-1.25082,-1.61067,-1.46323,
-0.742684,-1.09887,-1.06654,-1.02733,-1.54274,1.07634,0.134174,0.343704,-1.45389,-0.430708,-1.26634,0.390416,-1.0876,0.963809,0.689954,-0.186694,-1.36928,0.666539,2.19158,-1.83411,-0.523001,-1.12815,-1.22233,1.49423,-0.739742,-1.13384,0.637821,-0.848939,-0.871444,0.555353,-0.610056,-0.869364,-0.732575,-1.28435,-1.33889,0.913516,-0.590229,-1.23454,-1.6475,-1.55769,
-0.750584,-1.09298,-1.06481,-1.17317,-1.51301,1.1089,0.154389,0.34811,-1.45435,-0.406092,-1.28537,0.373959,-1.09378,0.956421,0.689954,-0.186694,-1.36928,0.666539,2.19158,-1.79158,-0.52708,-1.13256,-1.22574,1.49347,-0.758016,-1.11236,0.670468,-0.878153,-0.879714,0.575439,-0.610671,-0.867575,-0.708498,-1.25124,-1.35091,0.894507,-0.587392,-1.24581,-1.59311,-1.47444,
-0.754577,-1.09153,-1.06829,-1.16421,-1.52389,1.12686,0.189964,0.352755,-1.47474,-0.444668,-1.32163,0.377302,-1.13369,1.0054,0.700824,-0.187383,-1.36728,0.665757,2.22337,-1.85049,-0.515801,-1.13396,-1.23917,1.50699,-0.78951,-1.13452,0.6837,-0.830749,-0.869245,0.589208,-0.659779,-0.856411,-0.69946,-1.24356,-1.35937,0.920849,-0.578977,-1.24262,-1.63853,-1.52176,
-0.74386,-1.09825,-1.06395,-1.19736,-1.55258,1.14291,0.175755,0.345888,-1.46591,-0.465097,-1.32163,0.37336,-1.10741,1.00103,0.71396,-0.19767,-1.3676,0.654778,2.23351,-1.82787,-0.515801,-1.13396,-1.23917,1.50467,-0.740962,-1.1194,0.685749,-0.823488,-0.831997,0.58007,-0.660658,-0.830454,-0.72893,-1.31615,-1.33756,0.919048,-0.564004,-1.21803,-1.69678,-1.4891,
-0.733349,-1.1131,-1.05882,-1.19736,-1.53907,1.12091,0.172998,0.360218,-1.46969,-0.472651,-1.27277,0.394013,-1.12363,1.02814,0.715218,-0.218125,-1.38544,0.644452,2.2448,-1.83809,-0.545022,-1.14749,-1.2467,1.50467,-0.715688,-1.08165,0.749332,-0.851485,-0.866887,0.597213,-0.650544,-0.829152,-0.710534,-1.30211,-1.35243,0.919048,-0.564004,-1.21803,-1.5532,-1.53179,
-0.733349,-1.1131,-1.05882,-1.14594,-1.50941,1.11989,0.151725,0.35284,-1.49882,-0.493912,-1.28925,0.360836,-1.14329,1.00999,0.68213,-0.192438,-1.3701,0.607912,2.25322,-1.86263,-0.526905,-1.13829,-1.24441,1.42266,-0.714852,-1.08942,0.731529,-0.852361,-0.861851,0.597213,-0.650544,-0.829152,-0.706849,-1.29976,-1.37363,0.906099,-0.558083,-1.19921,-1.57371,-1.51093,
-0.739336,-1.10845,-1.07047,-1.22099,-1.464,1.11989,0.184973,0.35284,-1.49882,-0.493912,-1.34345,0.383345,-1.13341,1.00286,0.69886,-0.190701,-1.40853,0.625797,2.26576,-1.8088,-0.527478,-1.15356,-1.26728,1.45179,-0.715712,-1.08714,0.728858,-0.844899,-0.847431,0.555027,-0.647601,-0.839349,-0.731409,-1.33847,-1.39802,0.908477,-0.550538,-1.18541,-1.58905,-1.53077,
-0.74422,-1.11964,-1.07549,-1.18825,-1.47366,1.08871,0.175203,0.358599,-1.52875,-0.475573,-1.35609,0.435602,-1.0896,1.0305,0.737234,-0.211658,-1.38414,0.655955,2.26968,-1.84367,-0.545886,-1.17066,-1.26766,1.49105,-0.695586,-1.09921,0.706165,-0.842923,-0.869405,0.572939,-0.634201,-0.840472,-0.7598,-1.32173,-1.38385,0.927757,-0.5621,-1.21042,-1.60865,-1.51411,
-0.732454,-1.09309,-1.08275,-1.16754,-1.49487,1.1036,0.138048,0.332418,-1.52489,-0.46769,-1.43561,0.415549,-1.13055,1.03616,0.723622,-0.228651,-1.38514,0.655414,2.24777,-1.85881,-0.547218,-1.16069,-1.3074,1.47041,-0.727119,-1.0705,0.681899,-0.797615,-0.872652,0.541961,-0.614991,-0.828009,-0.666681,-1.30807,-1.33761,0.968894,-0.57786,-1.23831,-1.62327,-1.48043,
-0.723001,-1.08874,-1.0526,-1.25422,-1.51299,1.10649,0.172928,0.364305,-1.44937,-0.449838,-1.33814,0.444917,-1.11864,0.973863,0.728029,-0.219313,-1.39477,0.669701,2.22571,-1.79494,-0.553212,-1.18106,-1.3217,1.48741,-0.731899,-1.08333,0.678061,-0.805347,-0.836784,0.583323,-0.623232,-0.813272,-0.686834,-1.32668,-1.3285,1.00621,-0.567988,-1.25773,-1.62327,-1.50745,
-0.728462,-1.08757,-1.04122,-1.19229,-1.55742,1.11365,0.138634,0.351089,-1.45178,-0.484654,-1.33616,0.446997,-1.04027,1.06334,0.733614,-0.20923,-1.40952,0.661932,2.21783,-1.84092,-0.570324,-1.1716,-1.33322,1.4368,-0.732544,-1.08093,0.68207,-0.830239,-0.843956,0.584866,-0.614542,-0.814083,-0.676533,-1.30141,-1.36583,1.00621,-0.567988,-1.25773,-1.66566,-1.50918,
-0.7383,-1.07567,-1.03056,-1.18479,-1.50808,1.08523,0.155358,0.351089,-1.45178,-0.484654,-1.32239,0.479263,-1.05896,1.00279,0.712091,-0.245244,-1.40224,0.647487,2.23019,-1.84092,-0.557541,-1.16193,-1.29477,1.46302,-0.722163,-1.05277,0.695014,-0.809936,-0.863544,0.557828,-0.606748,-0.819025,-0.681038,-1.30971,-1.33845,1.01886,-0.585816,-1.24387,-1.66838,-1.52826,
-0.725908,-1.06882,-1.04753,-1.21909,-1.52435,1.0865,0.214791,0.359704,-1.46223,-0.476862,-1.32324,0.455197,-1.07258,0.986659,0.707793,-0.259788,-1.39869,0.657191,2.21077,-1.84092,-0.549673,-1.14723,-1.29291,1.44202,-0.736582,-1.08771,0.694696,-0.820198,-0.902605,0.619756,-0.657065,-0.780937,-0.698651,-1.3019,-1.3427,1.01886,-0.585816,-1.24387,-1.66001,-1.4598,
-0.738978,-1.08799,-1.03069,-1.19139,-1.53763,1.11409,0.200439,0.368295,-1.46307,-0.452476,-1.37074,0.462969,-1.06402,0.98599,0.697349,-0.233012,-1.40752,0.659049,2.23842,-1.77623,-0.564634,-1.11465,-1.27979,1.5124,-0.726712,-1.09426,0.658262,-0.83209,-0.90316,0.602847,-0.605995,-0.833529,-0.669343,-1.31642,-1.30617,0.984587,-0.57976,-1.24894,-1.6868,-1.50218,
-0.718874,-1.08272,-1.01874,-1.27414,-1.49124,1.12952,0.142,0.35662,-1.46453,-0.48471,-1.3576,0.464898,-1.07965,1.00139,0.683732,-0.202129,-1.4244,0.647408,2.21875,-1.76826,-0.53262,-1.14629,-1.24594,1.51721,-0.753916,-1.11536,0.678233,-0.860137,-0.890194,0.616,-0.613371,-0.804332,-0.669343,-1.31642,-1.30617,0.989124,-0.573949,-1.23335,-1.67338,-1.58107,
-0.709505,-1.07245,-1.03046,-1.2539,-1.55604,1.1074,0.142,0.318648,-1.45529,-0.452236,-1.36503,0.453687,-1.08907,1.05379,0.70135,-0.186782,-1.41755,0.646419,2.20182,-1.79997,-0.513119,-1.1598,-1.23797,1.49018,-0.747332,-1.15341,0.597692,-0.862779,-0.88041,0.616,-0.613371,-0.804332,-0.662538,-1.30862,-1.34411,0.980831,-0.559972,-1.23469,-1.73442,-1.57216,
-0.760001,-1.11864,-1.02598,-1.17502,-1.55604,1.11829,0.201047,0.323691,-1.4661,-0.475342,-1.39011,0.428522,-1.07574,0.971529,0.69996,-0.181591,-1.42273,0.655428,2.25598,-1.82695,-0.550283,-1.14481,-1.29859,1.45442,-0.747332,-1.15341,0.597692,-0.862779,-0.88041,0.569421,-0.625667,-0.804456,-0.676602,-1.31266,-1.32401,0.980831,-0.559972,-1.23469,-1.6989,-1.52143,
-0.741878,-1.09509,-1.02457,-1.1553,-1.53938,1.14227,0.15679,0.31494,-1.48133,-0.46976,-1.30048,0.437779,-1.0913,1.01048,0.698367,-0.180541,-1.43694,0.658187,2.24855,-1.83536,-0.561266,-1.18176,-1.28878,1.4225,-0.741283,-1.14871,0.632793,-0.86429,-0.889347,0.582132,-0.622209,-0.835777,-0.676602,-1.31266,-1.32401,0.980831,-0.559972,-1.23469,-1.68624,-1.49769,
-0.728973,-1.09151,-1.07485,-1.20401,-1.55182,1.1845,0.1613,0.306853,-1.50354,-0.511005,-1.30048,0.429772,-1.07817,0.999411,0.69762,-0.200053,-1.43874,0.667814,2.24526,-1.83536,-0.5304,-1.15542,-1.265,1.45198,-0.739316,-1.1574,0.600382,-0.884723,-0.890034,0.563698,-0.628241,-0.857082,-0.719584,-1.31694,-1.31926,0.98784,-0.570201,-1.26034,-1.67353,-1.49769,
-0.757007,-1.1081,-1.08519,-1.15523,-1.55205,1.13381,0.191123,0.303486,-1.49219,-0.456601,-1.31637,0.439108,-1.05286,0.982296,0.693424,-0.227387,-1.4397,0.661381,2.25193,-1.87867,-0.455499,-1.16476,-1.2909,1.46475,-0.726552,-1.1624,0.618631,-0.881197,-0.909598,0.51197,-0.646407,-0.842831,-0.719584,-1.31694,-1.31926,0.998458,-0.555793,-1.19868,-1.60825,-1.58143,
-0.769902,-1.12011,-1.09337,-1.19567,-1.53072,1.14996,0.173665,0.269144,-1.51755,-0.481373,-1.34516,0.448707,-1.05633,0.96963,0.659787,-0.249741,-1.45989,0.649482,2.22439,-1.86544,-0.476338,-1.13344,-1.34663,1.41551,-0.730773,-1.15772,0.590716,-0.867087,-0.903826,0.478496,-0.659033,-0.880432,-0.678168,-1.28644,-1.35131,1.01044,-0.529515,-1.22643,-1.61389,-1.55302,
-0.778488,-1.10646,-1.06736,-1.17532,-1.53785,1.14436,0.205022,0.301193,-1.51604,-0.497725,-1.42521,0.452709,-1.04876,0.984266,0.624901,-0.226164,-1.45522,0.660624,2.21025,-1.8448,-0.476338,-1.13344,-1.34663,1.4103,-0.734876,-1.11617,0.581249,-0.832459,-0.898082,0.478496,-0.659033,-0.880432,-0.753239,-1.30052,-1.31914,0.984529,-0.530015,-1.24146,-1.63396,-1.55302,
-0.769162,-1.10932,-1.09097,-1.18412,-1.52187,1.14436,0.167762,0.294726,-1.54529,-0.485334,-1.44148,0.431436,-1.02597,0.964395,0.633732,-0.200956,-1.46954,0.667491,2.19481,-1.84449,-0.504142,-1.1807,-1.31304,1.48741,-0.734876,-1.11617,0.581249,-0.832459,-0.898082,0.54307,-0.663776,-0.881931,-0.753239,-1.30052,-1.31914,1.04154,-0.502165,-1.21711,-1.65468,-1.55568,
-0.774945,-1.10192,-1.09552,-1.18412,-1.55837,1.14063,0.184774,0.276833,-1.55454,-0.548107,-1.34527,0.427052,-1.08044,1.03192,0.633511,-0.228697,-1.44499,0.674691,2.1774,-1.871,-0.504142,-1.1807,-1.31304,1.53788,-0.668935,-1.09967,0.633885,-0.812851,-0.936947,0.558135,-0.658104,-0.877137,-0.711828,-1.29323,-1.34016,1.01902,-0.498293,-1.20226,-1.61831,-1.54007,
-0.755433,-1.0819,-1.07781,-1.18412,-1.57477,1.14843,0.133503,0.252042,-1.55353,-0.535655,-1.3284,0.403327,-1.10185,1.02335,0.632401,-0.221615,-1.46055,0.67582,2.18441,-1.86292,-0.504142,-1.1807,-1.31304,1.4612,-0.652132,-1.1035,0.659217,-0.831376,-0.926075,0.551371,-0.662979,-0.864759,-0.7405,-1.31294,-1.33321,1.02231,-0.50476,-1.20617,-1.6425,-1.54128,
-0.778695,-1.07359,-1.06971,-1.21716,-1.55702,1.15557,0.129428,0.235565,-1.57266,-0.548819,-1.27582,0.432522,-1.06558,1.02335,0.654083,-0.224333,-1.46948,0.669938,2.21511,-1.87875,-0.522542,-1.16829,-1.31284,1.4501,-0.742712,-1.09571,0.663591,-0.884929,-0.887646,0.568247,-0.656409,-0.886409,-0.676974,-1.30554,-1.34078,1.03284,-0.510719,-1.21553,-1.60358,-1.55723,
-0.793258,-1.08816,-1.07146,-1.20252,-1.53707,1.15494,0.170496,0.188008,-1.56418,-0.565489,-1.26311,0.428875,-1.07344,1.0353,0.631842,-0.226119,-1.48905,0.65671,2.20873,-1.8522,-0.539995,-1.17862,-1.30797,1.4501,-0.742712,-1.09571,0.663591,-0.884929,-0.887646,0.556235,-0.639717,-0.879726,-0.671205,-1.29475,-1.28791,1.00477,-0.531293,-1.2122,-1.60358,-1.52672,
-0.775823,-1.07875,-1.06803,-1.12136,-1.53706,1.14475,0.15277,0.204115,-1.57911,-0.539043,-1.2855,0.424746,-1.09456,1.00254,0.604283,-0.244834,-1.49137,0.655024,2.24665,-1.81339,-0.558601,-1.19216,-1.29922,1.4501,-0.749608,-1.12948,0.682147,-0.85595,-0.893603,0.562863,-0.650121,-0.868385,-0.687055,-1.28397,-1.29896,0.961675,-0.55186,-1.23151,-1.57607,-1.51101,
-0.810693,-1.09426,-1.0865,-1.28406,-1.48126,1.12042,0.130579,0.162164,-1.59915,-0.585551,-1.30092,0.422444,-1.08319,0.968676,0.594709,-0.287058,-1.49318,0.645531,2.24696,-1.8577,-0.567251,-1.17569,-1.31193,1.46748,-0.774956,-1.12474,0.647726,-0.850402,-0.90252,0.55901,-0.663437,-0.853613,-0.672272,-1.28529,-1.29929,0.967059,-0.561523,-1.24226,-1.5849,-1.50328,
-0.756827,-1.09563,-1.11364,-1.22982,-1.49856,1.11962,0.158653,0.16185,-1.5867,-0.579454,-1.3245,0.420751,-1.07736,0.986563,0.608215,-0.296802,-1.50473,0.63831,2.23351,-1.81243,-0.555307,-1.14363,-1.29934,1.46748,-0.788067,-1.12774,0.64093,-0.836756,-0.908271,0.555472,-0.655404,-0.877751,-0.650145,-1.28449,-1.32699,0.932231,-0.561032,-1.2575,-1.64356,-1.5621,
-0.762486,-1.09905,-1.11792,-1.21167,-1.51094,1.16482,0.166853,0.164949,-1.56754,-0.547795,-1.3726,0.459206,-1.10226,1.04935,0.595839,-0.275263,-1.48382,0.622723,2.19217,-1.83341,-0.550987,-1.14618,-1.29557,1.46748,-0.777529,-1.16689,0.62568,-0.818382,-0.930992,0.559086,-0.646208,-0.858468,-0.637317,-1.27246,-1.33643,0.932231,-0.561032,-1.2575,-1.59994,-1.59069,
-0.771227,-1.08325,-1.13009,-1.35322,-1.59163,1.11315,0.147623,0.197498,-1.61759,-0.523554,-1.27247,0.447627,-1.07862,1.04313,0.58047,-0.263976,-1.47387,0.643488,2.22268,-1.78445,-0.543319,-1.11855,-1.30275,1.46748,-0.789545,-1.16106,0.600765,-0.815922,-0.929492,0.596786,-0.611824,-0.844479,-0.658614,-1.30201,-1.33617,0.918023,-0.590645,-1.28554,-1.55831,-1.62726,
-0.756843,-1.11498,-1.11869,-1.30508,-1.57432,1.14585,0.157408,0.220204,-1.59404,-0.507508,-1.35685,0.481287,-1.07875,1.0324,0.582948,-0.283263,-1.46768,0.652581,2.2066,-1.84285,-0.56816,-1.10101,-1.27398,1.49191,-0.757199,-1.135,0.590366,-0.832833,-0.926132,0.575685,-0.622808,-0.856856,-0.665254,-1.28955,-1.35009,0.919246,-0.588788,-1.28415,-1.56131,-1.57628,
-0.777873,-1.11014,-1.1035,-1.2468,-1.57197,1.15447,0.193184,0.276131,-1.57116,-0.52012,-1.35838,0.492226,-1.10057,1.0324,0.573637,-0.301566,-1.45998,0.660821,2.22558,-1.79963,-0.515232,-1.11448,-1.26552,1.54075,-0.794025,-1.14953,0.634232,-0.841785,-0.981751,0.609241,-0.62191,-0.859593,-0.673447,-1.31043,-1.36233,0.895971,-0.589557,-1.28874,-1.66019,-1.60133,
-0.790936,-1.1122,-1.12124,-1.31636,-1.57667,1.1445,0.131914,0.240082,-1.54126,-0.51087,-1.34726,0.469814,-1.08029,0.996119,0.574506,-0.288568,-1.47313,0.657801,2.22812,-1.80751,-0.492214,-1.1286,-1.28802,1.5248,-0.779676,-1.17053,0.599909,-0.860385,-0.971415,0.579958,-0.618379,-0.86596,-0.688716,-1.27252,-1.33502,0.895971,-0.589557,-1.28874,-1.59831,-1.60872,
-0.790936,-1.1122,-1.12124,-1.26704,-1.57667,1.16791,0.157452,0.254159,-1.50067,-0.462452,-1.38556,0.46696,-1.0731,0.996119,0.576485,-0.298623,-1.47579,0.632689,2.24638,-1.78605,-0.52539,-1.15336,-1.31367,1.51939,-0.781541,-1.20529,0.612416,-0.860289,-1.00836,0.620016,-0.582356,-0.896463,-0.671716,-1.25784,-1.32905,0.873434,-0.58655,-1.29144,-1.61173,-1.48799,
-0.784663,-1.09998,-1.13374,-1.24783,-1.57939,1.18377,0.186832,0.244222,-1.48932,-0.490612,-1.31719,0.410894,-1.13518,0.984443,0.607076,-0.294813,-1.50329,0.641684,2.24338,-1.86082,-0.523853,-1.16202,-1.28372,1.49639,-0.804451,-1.22047,0.606775,-0.858128,-1.00493,0.597377,-0.598305,-0.893133,-0.679905,-1.27378,-1.33165,0.877815,-0.58495,-1.27446,-1.59376,-1.51939,
-0.779653,-1.09385,-1.11788,-1.23646,-1.55909,1.16842,0.171573,0.259785,-1.49796,-0.523435,-1.28474,0.403326,-1.10399,0.986883,0.579915,-0.306299,-1.49902,0.653742,2.23757,-1.85946,-0.523853,-1.16202,-1.28372,1.49639,-0.783124,-1.18617,0.587306,-0.871327,-0.991144,0.589129,-0.584197,-0.84641,-0.70895,-1.26791,-1.3701,0.875941,-0.580501,-1.30039,-1.56722,-1.51808,
-0.791349,-1.08908,-1.10252,-1.16673,-1.53919,1.16787,0.171573,0.276104,-1.50845,-0.5227,-1.26256,0.416114,-1.08765,0.977175,0.594361,-0.295257,-1.52644,0.628429,2.21908,-1.79241,-0.523853,-1.16202,-1.28372,1.47665,-0.783124,-1.18617,0.587306,-0.871327,-0.991144,0.616838,-0.598826,-0.857305,-0.6799,-1.31394,-1.39326,0.8675,-0.60386,-1.29218,-1.58731,-1.53642,
